0,4.54023529411764,7.95711340206186,9.89538461538461,10.6460689655172,10.660773480663,10.2912,9.75249097472924,-Inf,-Inf
2.22044604925031e-15,7.28150943396227,11.8744615384615,13.6207058823529,13.6608849557522,12.9503355704698,11.9975129533679,11.0262857142857,-Inf,-Inf
-Inf,-Inf,18.8253658536585,18.9796721311475,17.3447191011236,15.4368,13.7013017751479,12.2237104072398,10.9870462633452,-Inf
-Inf,-Inf,-Inf,25.728,21.146301369863,17.702752293578,15.1341176470588,13.177756097561,11.6504150943396,-Inf
-Inf,-Inf,-Inf,31.2908108108108,23.7489230769231,19.1049504950495,15.9691034482759,13.7128934010152,12.0130739299611,-Inf
-Inf,-Inf,-Inf,31.2908108108108,23.7489230769231,19.1049504950495,15.9691034482759,13.7128934010152,12.0130739299611,-Inf
-Inf,-Inf,-Inf,25.728,21.146301369863,17.702752293578,15.1341176470588,13.177756097561,11.6504150943396,-Inf
-Inf,-Inf,18.8253658536585,18.9796721311475,17.3447191011236,15.4368,13.7013017751479,12.2237104072398,10.9870462633452,-Inf
-Inf,-Inf,11.8744615384615,13.6207058823529,13.6608849557522,12.9503355704698,11.9975129533679,11.0262857142857,-Inf,-Inf
-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf
